ts_code,symbol,name,sw_l1_code,sw_l1_name,sw_l2_code,sw_l2_name,sw_l3_code,sw_l3_name,in_date,fetch_date,data_source
688569.SH,688569,铁科轨道,801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,20200814,2026-08-01,tushare
300851.SZ,300851,交大思诺,801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,20200629,2026-08-01,tushare
688367.SH,688367,工大高科,801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,20210609,2026-08-01,tushare
605298.SH,605298,必得科技,801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,20210205,2026-08-01,tushare
300960.SZ,300960,通业科技,801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,20210329,2026-08-01,tushare
300923.SZ,300923,研奥股份,801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,20201214,2026-08-01,tushare
603500.SH,603500,祥和实业,801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,20170828,2026-08-01,tushare
001324.SZ,001324,长青科技,801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,20230504,2026-08-01,tushare
688187.SH,688187,时代电气,801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,20210820,2026-08-01,tushare
301048.SZ,301048,金鹰重工,801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,20210813,2026-08-01,tushare
688285.SH,688285,高铁电气,801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,20211015,2026-08-01,tushare
920027.BJ,920027.BJ,交大铁发,801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,20250527,2026-08-01,tushare
603111.SH,603111,康尼机电,801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,20140207,2026-08-01,tushare
301016.SZ,301016,雷尔伟,801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,20210615,2026-08-01,tushare
605001.SH,605001,威奥股份,801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,20200506,2026-08-01,tushare
688485.SH,688485,九州一轨,801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,20230106,2026-08-01,tushare
601299.SH,601299,中国北车(退市),801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,20091210,2026-08-01,tushare
000976.SZ,000976,*ST华铁(退市),801890.SI,机械设备,801076.SI,轨交设备Ⅱ,850936.SI,轨交设备Ⅲ,20170629,2026-08-01,tushare
600815.SH,600815,厦工股份,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,19940128,2026-08-01,tushare
000425.SZ,000425,徐工机械,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,19960828,2026-08-01,tushare
600761.SH,600761,安徽合力,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,19961009,2026-08-01,tushare
000528.SZ,000528,柳工,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,19931118,2026-08-01,tushare
000157.SZ,000157,中联重科,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,20001012,2026-08-01,tushare
000680.SZ,000680,山推股份,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,19970122,2026-08-01,tushare
600984.SH,600984,建设机械,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,20040629,2026-08-01,tushare
600031.SH,600031,三一重工,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,20030626,2026-08-01,tushare
920101.BJ,920101.BJ,志高机械,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,20250805,2026-08-01,tushare
002097.SZ,002097,山河智能,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,20061220,2026-08-01,tushare
920599.BJ,920599.BJ,同力股份,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,20210222,2026-08-01,tushare
688425.SH,688425,铁建重工,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,20210607,2026-08-01,tushare
603280.SH,603280,南方路机,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,20221021,2026-08-01,tushare
920174.BJ,920174.BJ,五新智能,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,20230410,2026-08-01,tushare
300201.SZ,300201,海伦哲,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,20210730,2026-08-01,tushare
603338.SH,603338,浙江鼎力,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,20210730,2026-08-01,tushare
605305.SH,605305,中际联合,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,20210730,2026-08-01,tushare
603298.SH,603298,杭叉集团,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,20161212,2026-08-01,tushare
603194.SH,603194,中力股份,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,20241206,2026-08-01,tushare
603273.SH,603273,天元智能,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,20231013,2026-08-01,tushare
002685.SZ,002685,华东重机,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,20240730,2026-08-01,tushare
603611.SH,603611,诺力股份,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,20240730,2026-08-01,tushare
920706.BJ,920706.BJ,铁拓机械,801890.SI,机械设备,801077.SI,工程机械,850771.SI,工程机械整机,20240312,2026-08-01,tushare
301161.SZ,301161,唯万密封,801890.SI,机械设备,801077.SI,工程机械,850772.SI,工程机械器件,20220826,2026-08-01,tushare
601100.SH,601100,恒立液压,801890.SI,机械设备,801077.SI,工程机械,850772.SI,工程机械器件,20111018,2026-08-01,tushare
001226.SZ,001226,拓山重工,801890.SI,机械设备,801077.SI,工程机械,850772.SI,工程机械器件,20220520,2026-08-01,tushare
301279.SZ,301279,金道科技,801890.SI,机械设备,801077.SI,工程机械,850772.SI,工程机械器件,20220325,2026-08-01,tushare
920245.BJ,920245.BJ,威博液压,801890.SI,机械设备,801077.SI,工程机械,850772.SI,工程机械器件,20211220,2026-08-01,tushare
605389.SH,605389,长龄液压,801890.SI,机械设备,801077.SI,工程机械,850772.SI,工程机械器件,20210305,2026-08-01,tushare
920839.BJ,920839.BJ,万通液压,801890.SI,机械设备,801077.SI,工程机械,850772.SI,工程机械器件,20201109,2026-08-01,tushare
001239.SZ,001239,永达股份,801890.SI,机械设备,801077.SI,工程机械,850772.SI,工程机械器件,20231201,2026-08-01,tushare
603638.SH,603638,艾迪精密,801890.SI,机械设备,801077.SI,工程机械,850772.SI,工程机械器件,20210730,2026-08-01,tushare
301079.SZ,301079,邵阳液压,801890.SI,机械设备,801077.SI,工程机械,850772.SI,工程机械器件,20210924,2026-08-01,tushare
301446.SZ,301446,福事特,801890.SI,机械设备,801077.SI,工程机械,850772.SI,工程机械器件,20230714,2026-08-01,tushare
920942.BJ,920942.BJ,恒立钻具,801890.SI,机械设备,801077.SI,工程机械,850772.SI,工程机械器件,20221206,2026-08-01,tushare
600813.SH,600813,ST鞍一工(退市),801890.SI,机械设备,801077.SI,工程机械,850772.SI,工程机械器件,19940114,2026-08-01,tushare
301112.SZ,301112,信邦智能,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20220602,2026-08-01,tushare
688290.SH,688290,景业智能,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20220415,2026-08-01,tushare
920579.BJ,920579.BJ,机科股份,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20231130,2026-08-01,tushare
688017.SH,688017,绿的谐波,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20200814,2026-08-01,tushare
600215.SH,600215,派斯林,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20220729,2026-08-01,tushare
002979.SZ,002979,雷赛智能,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20200325,2026-08-01,tushare
301199.SZ,301199,迈赫股份,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20211126,2026-08-01,tushare
688255.SH,688255,凯尔达,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20211015,2026-08-01,tushare
688090.SH,688090,瑞松科技,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20210730,2026-08-01,tushare
300276.SZ,300276,三丰智能,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20210730,2026-08-01,tushare
688218.SH,688218,江苏北人,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20210730,2026-08-01,tushare
603666.SH,603666,亿嘉和,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20210730,2026-08-01,tushare
300024.SZ,300024,机器人,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20210730,2026-08-01,tushare
688165.SH,688165,埃夫特-U,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20210730,2026-08-01,tushare
002747.SZ,002747,埃斯顿,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20210730,2026-08-01,tushare
300607.SZ,300607,拓斯达,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20210730,2026-08-01,tushare
603416.SH,603416,信捷电气,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20161212,2026-08-01,tushare
002698.SZ,002698,博实股份,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20210730,2026-08-01,tushare
920593.BJ,920593.BJ,鼎智科技,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20230407,2026-08-01,tushare
920578.BJ,920578.BJ,巨能股份,801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20230427,2026-08-01,tushare
000584.SZ,000584,工智退(退市),801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,20210730,2026-08-01,tushare
002184.SZ,002184,海得控制,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20071115,2026-08-01,tushare
300048.SZ,300048,合康新能,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20100105,2026-08-01,tushare
002334.SZ,002334,英威腾,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20091224,2026-08-01,tushare
300124.SZ,300124,汇川技术,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20100908,2026-08-01,tushare
603015.SH,603015,弘讯科技,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20150115,2026-08-01,tushare
603025.SH,603025,大豪科技,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20150413,2026-08-01,tushare
001266.SZ,001266,宏英智能,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20220211,2026-08-01,tushare
688320.SH,688320,禾川科技,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20220415,2026-08-01,tushare
300484.SZ,300484,蓝海华腾,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20160322,2026-08-01,tushare
301633.SZ,301633,港迪技术,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20241101,2026-08-01,tushare
603583.SH,603583,捷昌驱动,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20180831,2026-08-01,tushare
688698.SH,688698,伟创电气,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20201214,2026-08-01,tushare
688395.SH,688395,正弦电气,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20210415,2026-08-01,tushare
920885.BJ,920885.BJ,星辰科技,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20210708,2026-08-01,tushare
920405.BJ,920405.BJ,海希通讯,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20211105,2026-08-01,tushare
688777.SH,688777,中控技术,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20201124,2026-08-01,tushare
920425.BJ,920425.BJ,乐创技术,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20230410,2026-08-01,tushare
605288.SH,605288,凯迪股份,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20200525,2026-08-01,tushare
300083.SZ,300083,创世纪,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20110110,2026-08-01,tushare
301320.SZ,301320,豪江智能,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20230526,2026-08-01,tushare
688570.SH,688570,天玛智控,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20230526,2026-08-01,tushare
002975.SZ,002975,博杰股份,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20210730,2026-08-01,tushare
920211.BJ,920211.BJ,新睿电子,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20260527,2026-08-01,tushare
603203.SH,603203,快克智能,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20210730,2026-08-01,tushare
603283.SH,603283,赛腾股份,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20210730,2026-08-01,tushare
002957.SZ,002957,科瑞技术,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20210730,2026-08-01,tushare
300278.SZ,300278,华昌达,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20210730,2026-08-01,tushare
301418.SZ,301418,协昌科技,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20230731,2026-08-01,tushare
301510.SZ,301510,固高科技,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20230731,2026-08-01,tushare
603275.SH,603275,众辰科技,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20230821,2026-08-01,tushare
688160.SH,688160,步科股份,801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,20210730,2026-08-01,tushare
688170.SH,688170,德龙激光,801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,20220415,2026-08-01,tushare
300227.SZ,300227,光韵达,801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,20111010,2026-08-01,tushare
301021.SZ,301021,英诺激光,801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,20210730,2026-08-01,tushare
300747.SZ,300747,锐科激光,801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,20210730,2026-08-01,tushare
688025.SH,688025,杰普特,801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,20210730,2026-08-01,tushare
000988.SZ,000988,华工科技,801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,20210730,2026-08-01,tushare
688518.SH,688518,联赢激光,801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,20210730,2026-08-01,tushare
688646.SH,688646,ST逸飞,801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,20230714,2026-08-01,tushare
688559.SH,688559,海目星,801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,20210730,2026-08-01,tushare
002008.SZ,002008,大族激光,801890.SI,机械设备,801078.SI,自动化设备,850783.SI,激光设备,20210730,2026-08-01,tushare
688455.SH,688455,科捷智能,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20220826,2026-08-01,tushare
688306.SH,688306,均普智能,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20220304,2026-08-01,tushare
001223.SZ,001223,欧克科技,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20221125,2026-08-01,tushare
603082.SH,603082,北自科技,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20240112,2026-08-01,tushare
688125.SH,688125,安达智能,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20220401,2026-08-01,tushare
301029.SZ,301029,怡合达,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20210705,2026-08-01,tushare
920396.BJ,920396.BJ,常辅股份,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20201118,2026-08-01,tushare
301568.SZ,301568,思泰克,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20231117,2026-08-01,tushare
688816.SH,688816,易思维,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20260123,2026-08-01,tushare
300486.SZ,300486,东杰智能,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20210730,2026-08-01,tushare
688215.SH,688215,瑞晟智能,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20210730,2026-08-01,tushare
688623.SH,688623,双元科技,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20230526,2026-08-01,tushare
605186.SH,605186,健麾信息,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20210730,2026-08-01,tushare
688003.SH,688003,天准科技,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20210730,2026-08-01,tushare
688686.SH,688686,奥普特,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20210730,2026-08-01,tushare
300802.SZ,300802,矩子科技,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20210730,2026-08-01,tushare
688097.SH,688097,博众精工,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20210730,2026-08-01,tushare
301512.SZ,301512,智信精密,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20230714,2026-08-01,tushare
300461.SZ,300461,田中精机,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20210730,2026-08-01,tushare
300400.SZ,300400,劲拓股份,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20210730,2026-08-01,tushare
301312.SZ,301312,智立方,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20220701,2026-08-01,tushare
688329.SH,688329,艾隆科技,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20210730,2026-08-01,tushare
688310.SH,688310,迈得医疗,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20210730,2026-08-01,tushare
300097.SZ,300097,智云股份,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20210730,2026-08-01,tushare
300757.SZ,300757,罗博特科,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20210730,2026-08-01,tushare
920125.BJ,920125.BJ,鸿仕达,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20260422,2026-08-01,tushare
920096.BJ,920096.BJ,嘉晨智能,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20260515,2026-08-01,tushare
920178.BJ,920178.BJ,锐翔智能,801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,20260515,2026-08-01,tushare
600879.SH,600879,航天电子,801740.SI,国防军工,801741.SI,航天装备Ⅱ,857411.SI,航天装备Ⅲ,19951115,2026-08-01,tushare
688282.SH,688282,理工导航,801740.SI,国防军工,801741.SI,航天装备Ⅱ,857411.SI,航天装备Ⅲ,20220304,2026-08-01,tushare
601698.SH,601698,中国卫通,801740.SI,国防军工,801741.SI,航天装备Ⅱ,857411.SI,航天装备Ⅲ,20190614,2026-08-01,tushare
300722.SZ,300722,新余国科,801740.SI,国防军工,801741.SI,航天装备Ⅱ,857411.SI,航天装备Ⅲ,20171108,2026-08-01,tushare
003009.SZ,003009,中天火箭,801740.SI,国防军工,801741.SI,航天装备Ⅱ,857411.SI,航天装备Ⅲ,20200909,2026-08-01,tushare
002829.SZ,002829,星网宇达,801740.SI,国防军工,801741.SI,航天装备Ⅱ,857411.SI,航天装备Ⅲ,20161212,2026-08-01,tushare
600118.SH,600118,中国卫星,801740.SI,国防军工,801741.SI,航天装备Ⅱ,857411.SI,航天装备Ⅲ,20070702,2026-08-01,tushare
688818.SH,688818,电科蓝天,801740.SI,国防军工,801741.SI,航天装备Ⅱ,857411.SI,航天装备Ⅲ,20260123,2026-08-01,tushare
688523.SH,688523,航天环宇,801740.SI,国防军工,801741.SI,航天装备Ⅱ,857411.SI,航天装备Ⅲ,20230526,2026-08-01,tushare
600677.SH,600677,*ST航通(退市),801740.SI,国防军工,801741.SI,航天装备Ⅱ,857411.SI,航天装备Ⅲ,20070702,2026-08-01,tushare
000561.SZ,000561,烽火电子,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,19940509,2026-08-01,tushare
600765.SH,600765,中航重机,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,19961106,2026-08-01,tushare
600038.SH,600038,中直股份,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20001218,2026-08-01,tushare
600316.SH,600316,洪都航空,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20001214,2026-08-01,tushare
000738.SZ,000738,航发控制,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,19970626,2026-08-01,tushare
000768.SZ,000768,中航西飞,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,19970626,2026-08-01,tushare
600372.SH,600372,中航机载,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20010704,2026-08-01,tushare
600391.SH,600391,航发科技,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20011212,2026-08-01,tushare
002023.SZ,002023,海特高新,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20040719,2026-08-01,tushare
603261.SH,603261,立航科技,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20220304,2026-08-01,tushare
688297.SH,688297,中无人机,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20220610,2026-08-01,tushare
002625.SZ,002625,光启技术,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20111026,2026-08-01,tushare
688237.SH,688237,超卓航科,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20220624,2026-08-01,tushare
002297.SZ,002297,博云新材,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20111010,2026-08-01,tushare
300424.SZ,300424,航新科技,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20150413,2026-08-01,tushare
600862.SH,600862,中航高科,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20151102,2026-08-01,tushare
688281.SH,688281,华秦科技,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20220218,2026-08-01,tushare
300696.SZ,300696,爱乐达,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20170815,2026-08-01,tushare
300581.SZ,300581,晨曦航空,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20170629,2026-08-01,tushare
300719.SZ,300719,安达维尔,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20171030,2026-08-01,tushare
002389.SZ,002389,航天彩虹,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20190724,2026-08-01,tushare
300775.SZ,300775,三角防务,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20190506,2026-08-01,tushare
688586.SH,688586,江航装备,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20200721,2026-08-01,tushare
300900.SZ,300900,广联航空,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20201016,2026-08-01,tushare
600760.SH,600760,中航沈飞,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20180713,2026-08-01,tushare
002933.SZ,002933,新兴装备,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20180809,2026-08-01,tushare
000697.SZ,000697,炼石航空,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20190724,2026-08-01,tushare
688510.SH,688510,航亚科技,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20201201,2026-08-01,tushare
688239.SH,688239,航宇科技,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20210622,2026-08-01,tushare
300965.SZ,300965,恒宇信通,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20210325,2026-08-01,tushare
688070.SH,688070,纵横股份,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20210125,2026-08-01,tushare
688685.SH,688685,迈信林,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20210426,2026-08-01,tushare
002985.SZ,002985,北摩高科,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20200413,2026-08-01,tushare
920642.BJ,920642.BJ,通易航天,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20210816,2026-08-01,tushare
002651.SZ,002651,利君股份,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20220729,2026-08-01,tushare
605123.SH,605123,派克新材,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20200810,2026-08-01,tushare
600893.SH,600893,航发动力,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20070702,2026-08-01,tushare
688122.SH,688122,西部超导,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20210730,2026-08-01,tushare
300777.SZ,300777,中简科技,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20210730,2026-08-01,tushare
688563.SH,688563,航材股份,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20230630,2026-08-01,tushare
002111.SZ,002111,威海广泰,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20230704,2026-08-01,tushare
300034.SZ,300034,钢研高纳,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20210730,2026-08-01,tushare
300395.SZ,300395,菲利华,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20210730,2026-08-01,tushare
300699.SZ,300699,光威复材,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20210730,2026-08-01,tushare
688708.SH,688708,佳驰科技,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20241115,2026-08-01,tushare
920006.BJ,920006.BJ,晟楠科技,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20230530,2026-08-01,tushare
